StudentID,Number Class Attended,Previous Semester Score,Currently Working,Sleep Hours,Number of Practice Sets Solved
BITS5816,4,97,No,5,7
BITS5817,8,41,Yes,8,1
BITS5818,5,53,Yes,7,2
BITS5819,9,77,No,7,1
BITS5820,5,79,Yes,6,9
BITS5821,1,57,No,7,6
BITS5822,9,55,No,8,8
BITS5823,5,92,Yes,8,0
BITS5824,6,68,No,7,2
BITS5825,4,83,No,4,5
BITS5826,6,50,No,5,3
BITS5827,8,45,Yes,9,9
BITS5828,3,42,No,8,9
BITS5829,5,53,No,7,0
BITS5830,2,99,Yes,9,8
BITS5831,2,41,No,7,6
BITS5832,7,71,No,8,6
BITS5833,6,70,No,6,0
BITS5834,4,50,Yes,5,8
BITS5835,5,61,Yes,8,7
BITS5836,1,42,Yes,9,9
BITS5837,7,89,Yes,7,4
BITS5838,8,70,Yes,6,3
BITS5839,9,72,Yes,8,0
BITS5840,8,63,No,5,8
BITS5841,5,40,Yes,6,7
BITS5842,3,83,Yes,9,1
BITS5843,9,54,Yes,7,3
BITS5844,6,76,Yes,4,3
BITS5845,5,66,No,5,6
BITS5846,3,77,No,6,2
BITS5847,6,87,Yes,8,7
BITS5848,3,66,No,8,6
BITS5849,6,83,Yes,6,9
BITS5850,4,51,No,8,3
BITS5851,2,42,Yes,6,8
BITS5852,8,69,Yes,5,5
BITS5853,4,71,Yes,8,2
BITS5854,9,62,Yes,5,6
BITS5855,7,41,No,7,5
BITS5856,2,46,Yes,7,7
BITS5857,4,73,No,7,4
BITS5858,5,71,No,7,5
BITS5859,3,92,No,8,0
BITS5860,9,78,Yes,6,7
BITS5861,5,71,No,8,0
BITS5862,2,82,,9,2
BITS5863,3,82,No,8,1
BITS5864,9,53,Yes,5,5
BITS5865,7,42,No,6,7
BITS5866,2,85,Yes,4,7
BITS5867,9,71,No,4,6
BITS5868,4,82,No,6,6
BITS5869,9,75,Yes,4,7
BITS5870,2,56,Yes,6,4
BITS5871,4,87,No,5,2
BITS5872,5,42,Yes,5,1
BITS5873,2,96,No,8,2
BITS5874,1,49,No,4,2
BITS5875,7,92,Yes,6,6
BITS5876,1,86,Yes,5,0
BITS5877,8,79,Yes,8,6
BITS5878,3,57,No,4,5
BITS5879,6,42,No,4,9
BITS5880,7,78,No,4,1
BITS5881,1,49,Yes,5,9
BITS5882,6,91,Yes,5,0
BITS5883,7,48,Yes,4,8
BITS5884,6,85,No,5,1
BITS5885,4,94,Yes,4,3
BITS5886,1,85,Yes,7,8
BITS5887,9,50,No,5,8
BITS5888,4,99,Yes,6,0
BITS5889,7,72,Yes,5,1
BITS5890,7,75,No,4,1
BITS5891,2,65,No,6,1
BITS5892,1,66,No,8,7
BITS5893,8,77,No,6,7
BITS5894,8,61,No,6,9
BITS5895,7,65,No,5,7
BITS5896,8,61,Yes,9,3
BITS5897,3,44,Yes,6,7
BITS5898,2,74,No,6,6
BITS5899,7,41,No,4,7
BITS5900,8,74,Yes,5,0
BITS5901,1,48,No,4,2
BITS5902,9,90,No,5,9
BITS5903,4,90,Yes,8,5
BITS5904,4,88,Yes,9,0
BITS5905,3,57,No,6,3
BITS5906,6,82,No,5,8
BITS5907,1,51,Yes,6,6
BITS5908,6,42,No,6,0
BITS5909,2,57,Yes,7,5
BITS5910,9,95,Yes,4,5
BITS5911,2,77,No,9,1
BITS5912,7,46,Yes,5,5
BITS5913,1,72,Yes,8,9
BITS5914,7,45,Yes,9,1
BITS5915,5,57,No,7,7
BITS5916,8,84,No,4,6
BITS5917,4,61,No,8,5
BITS5918,7,90,Yes,8,9
BITS5919,6,78,Yes,6,5
BITS5920,5,90,No,4,8
BITS5921,4,48,Yes,7,8
BITS5922,7,74,Yes,5,9
BITS5923,5,62,No,5,9
BITS5924,5,51,Yes,7,1
BITS5925,1,91,Yes,6,2
BITS5926,2,63,Yes,6,9
BITS5927,5,89,Yes,8,6
BITS5928,3,79,Yes,4,9
BITS5929,2,48,Yes,8,8
BITS5930,4,52,No,5,5
BITS5931,4,79,No,7,0
BITS5932,4,93,Yes,4,6
BITS5933,4,81,No,7,0
BITS5934,3,56,No,4,4
BITS5935,7,46,No,9,8
BITS5936,9,56,Yes,5,9
BITS5937,5,94,No,5,9
BITS5938,4,89,Yes,9,8
BITS5939,2,63,No,4,0
BITS5940,2,41,No,6,5
BITS5941,5,74,Yes,4,2
BITS5942,7,67,No,5,8
BITS5943,9,58,Yes,7,2
BITS5944,7,72,No,8,1
BITS5945,5,60,No,7,7
BITS5946,6,92,No,5,2
BITS5947,3,49,No,7,4
BITS5948,5,92,Yes,6,5
BITS5949,8,85,Yes,6,9
BITS5950,1,84,No,4,9
BITS5951,1,48,Yes,7,0
BITS5952,7,77,No,7,6
BITS5953,5,45,Yes,5,6
BITS5954,5,90,Yes,4,4
BITS5955,1,92,Yes,4,8
BITS5956,9,81,No,7,1
BITS5957,1,94,Yes,8,4
BITS5958,5,74,Yes,7,1
BITS5959,9,57,No,7,1
BITS5960,4,92,No,7,8
BITS5961,8,58,No,6,6
BITS5962,6,44,Yes,9,3
BITS5963,3,64,Yes,4,7
BITS5964,4,50,Yes,9,3
BITS5965,2,49,Yes,6,0
BITS5966,1,56,Yes,8,9
BITS5967,8,75,Yes,5,2
BITS5968,1,65,No,8,9
BITS5969,1,70,Yes,4,0
BITS5970,4,71,Yes,5,1
BITS5971,6,60,Yes,9,1
BITS5972,9,57,No,8,6
BITS5973,1,99,Yes,4,3
BITS5974,7,57,No,8,9
BITS5975,5,40,Yes,5,8
BITS5976,8,53,No,5,1
BITS5977,7,47,No,8,8
BITS5978,4,41,No,6,5
BITS5979,4,90,Yes,8,9
BITS5980,6,54,No,9,7
BITS5981,6,99,Yes,8,6
BITS5982,9,73,No,8,7
BITS5983,5,75,Yes,6,8
BITS5984,8,40,No,7,7
BITS5985,5,90,No,5,5
BITS5986,2,60,Yes,9,7
BITS5987,6,81,No,4,7
BITS5988,9,40,Yes,5,1
BITS5989,3,71,No,5,1
BITS5990,1,59,No,7,0
BITS5991,1,93,Yes,5,9
BITS5992,3,86,Yes,5,1
BITS5993,5,75,Yes,6,6
BITS5994,3,78,No,6,2
BITS5995,9,69,Yes,6,3
BITS5996,8,46,Yes,6,3
BITS5997,3,61,No,6,3
BITS5998,9,96,Yes,9,1
BITS5999,6,89,Yes,4,5
BITS6000,7,84,No,7,0
BITS6001,4,49,No,8,4
BITS6002,4,95,No,9,1
BITS6003,2,47,No,6,8
BITS6004,5,66,No,7,1
BITS6005,8,49,Yes,8,5
BITS6006,7,53,No,5,3
BITS6007,7,85,No,9,5
BITS6008,6,98,No,5,1
BITS6009,3,91,Yes,7,1
BITS6010,5,93,Yes,4,6
BITS6011,1,50,Yes,4,2
BITS6012,7,45,Yes,7,2
BITS6013,9,60,No,4,6
BITS6014,1,72,No,4,7
BITS6015,2,58,No,5,6
BITS6016,3,78,Yes,4,2
BITS6017,3,63,No,4,2
BITS6018,8,57,Yes,7,6
BITS6019,7,74,Yes,4,2
BITS6020,6,91,Yes,9,1
BITS6021,4,82,No,6,6
BITS6022,9,76,No,6,2
BITS6023,1,58,No,7,4
BITS6024,2,92,No,6,6
BITS6025,4,63,Yes,5,1
BITS6026,3,95,No,9,7
BITS6027,1,73,Yes,9,1
BITS6028,5,61,Yes,7,3
BITS6029,7,43,Yes,4,3
BITS6030,2,96,Yes,6,7
BITS6031,5,49,Yes,5,0
BITS6032,6,41,Yes,7,8
BITS6033,7,47,Yes,7,5
BITS6034,1,72,,4,3
BITS6035,7,98,No,8,5
BITS6036,4,77,Yes,6,5
BITS6037,8,82,No,5,8
BITS6038,4,98,No,7,3
BITS6039,6,67,No,6,7
BITS6040,9,49,No,5,0
BITS6041,5,84,Yes,9,5
BITS6042,4,40,No,9,4
BITS6043,8,73,Yes,5,2
BITS6044,9,42,Yes,9,3
BITS6045,4,48,No,7,7
BITS6046,3,44,No,6,9
BITS6047,8,81,Yes,5,1
BITS6048,5,49,Yes,7,7
BITS6049,2,51,No,6,6
BITS6050,9,57,No,6,0
BITS6051,3,97,Yes,7,1
BITS6052,2,60,No,6,6
BITS6053,1,60,Yes,8,2
BITS6054,8,40,Yes,5,1
BITS6055,3,42,Yes,5,0
BITS6056,7,44,Yes,6,6
BITS6057,1,64,No,7,2
BITS6058,1,97,Yes,4,5
BITS6059,9,88,Yes,9,9
BITS6060,8,47,No,6,7
BITS6061,3,56,No,4,5
BITS6062,6,48,Yes,6,6
BITS6063,3,71,No,4,5
BITS6064,4,45,No,6,6
BITS6065,1,88,Yes,7,4
BITS6066,5,79,No,9,8
BITS6067,1,60,No,4,2
BITS6068,1,46,No,8,5
BITS6069,7,46,No,7,8
BITS6070,6,86,No,9,0
BITS6071,2,78,Yes,6,4
BITS6072,2,93,No,4,3
BITS6073,7,66,Yes,9,8
BITS6074,1,47,Yes,5,0
BITS6075,2,48,No,7,3
BITS6076,8,67,No,4,0
BITS6077,6,54,No,7,2
BITS6078,,41,No,4,3
BITS6079,7,46,No,5,0
BITS6080,4,86,No,8,4
BITS6081,2,57,No,5,5
BITS6082,6,61,No,6,0
BITS6083,9,89,No,7,9
BITS6084,9,49,No,8,9
BITS6085,8,93,No,7,3
BITS6086,3,89,No,9,3
BITS6087,3,72,Yes,4,0
BITS6088,2,46,No,6,1
BITS6089,5,42,Yes,6,9
BITS6090,4,53,Yes,7,4
BITS6091,7,83,No,6,1
BITS6092,4,85,Yes,7,2
BITS6093,9,75,No,4,8
BITS6094,2,52,No,4,4
BITS6095,6,55,Yes,7,0
BITS6096,7,55,No,5,4
BITS6097,4,93,Yes,5,2
BITS6098,6,44,Yes,4,0
BITS6099,7,91,No,8,2
BITS6100,4,64,Yes,5,5
BITS6101,8,77,Yes,7,9
BITS6102,9,77,No,4,4
BITS6103,1,89,Yes,6,0
BITS6104,7,77,No,6,1
BITS6105,9,78,No,5,4
BITS6106,5,95,No,8,8
BITS6107,2,95,No,9,4
BITS6108,6,87,Yes,5,4
BITS6109,7,80,No,8,0
BITS6110,2,65,Yes,5,4
BITS6111,2,98,Yes,6,7
BITS6112,1,52,No,8,8
BITS6113,4,83,No,6,9
BITS6114,7,90,No,7,2
BITS6115,9,65,Yes,7,3
BITS6116,3,94,No,4,6
BITS6117,7,94,Yes,6,6
BITS6118,7,40,No,6,0
BITS6119,7,47,No,4,5
BITS6120,2,43,Yes,7,8
BITS6121,6,60,Yes,7,4
BITS6122,2,61,No,8,7
BITS6123,6,90,No,8,9
BITS6124,3,92,No,9,8
BITS6125,2,97,Yes,7,9
BITS6126,6,76,No,9,9
BITS6127,2,88,No,5,2
BITS6128,5,42,Yes,6,0
BITS6129,2,58,No,8,1
BITS6130,3,40,Yes,5,4
BITS6131,3,68,Yes,8,9
BITS6132,6,62,No,4,6
BITS6133,6,72,No,6,5
BITS6134,3,94,Yes,9,3
BITS6135,3,91,Yes,9,8
BITS6136,1,80,No,8,3
BITS6137,7,62,Yes,7,2
BITS6138,8,44,Yes,9,4
BITS6139,2,46,No,4,3
BITS6140,4,96,Yes,4,1
BITS6141,7,97,Yes,7,2
BITS6142,8,45,Yes,4,6
BITS6143,1,88,Yes,6,1
BITS6144,4,61,Yes,8,0
BITS6145,6,88,Yes,4,1
BITS6146,3,52,No,6,7
BITS6147,5,51,No,7,7
BITS6148,9,43,No,8,9
BITS6149,3,47,No,7,1
BITS6150,5,76,Yes,8,5
BITS6151,8,70,No,4,6
BITS6152,6,76,Yes,4,0
BITS6153,4,84,No,8,6
BITS6154,8,65,Yes,6,7
BITS6155,3,82,No,6,8
BITS6156,3,47,Yes,6,7
BITS6157,4,79,No,5,2
BITS6158,9,72,No,9,7
BITS6159,5,84,No,9,2
BITS6160,8,68,No,9,5
BITS6161,6,44,No,6,3
BITS6162,3,67,Yes,4,6
BITS6163,8,92,No,5,7
BITS6164,9,79,Yes,6,9
BITS6165,8,56,No,4,5
BITS6166,4,94,No,5,9
BITS6167,6,62,No,4,3
BITS6168,1,84,Yes,8,7
BITS6169,4,48,No,4,6
BITS6170,8,41,No,5,9
BITS6171,1,71,Yes,6,7
BITS6172,3,90,Yes,9,9
BITS6173,1,91,Yes,5,6
BITS6174,9,88,Yes,6,2
BITS6175,2,70,No,6,2
BITS6176,9,46,Yes,7,8
BITS6177,4,69,Yes,8,6
BITS6178,2,97,No,7,0
BITS6179,4,42,Yes,9,2
BITS6180,6,90,Yes,5,0
BITS6181,7,90,Yes,7,5
BITS6182,3,95,No,9,1
BITS6183,3,48,Yes,6,6
BITS6184,8,49,Yes,5,7
BITS6185,5,85,Yes,7,5
BITS6186,4,89,No,4,4
BITS6187,7,97,No,9,9
BITS6188,7,86,Yes,9,3
BITS6189,9,65,No,8,8
BITS6190,9,40,Yes,4,7
BITS6191,5,69,No,5,4
BITS6192,8,96,No,7,0
BITS6193,1,77,Yes,6,7
BITS6194,9,54,Yes,7,7
BITS6195,8,64,Yes,5,6
BITS6196,6,45,No,5,6
BITS6197,3,57,Yes,5,7
BITS6198,3,40,No,5,0
BITS6199,8,95,No,9,2
BITS6200,5,42,Yes,7,3
BITS6201,7,56,No,4,5
BITS6202,5,87,No,6,9
BITS6203,8,47,Yes,6,9
BITS6204,4,99,No,8,8
BITS6205,2,88,No,9,3
BITS6206,3,79,Yes,5,5
BITS6207,8,56,Yes,5,8
BITS6208,7,64,Yes,5,8
BITS6209,2,80,No,9,5
BITS6210,6,51,No,4,4
BITS6211,9,68,No,5,2
BITS6212,4,64,Yes,8,4
BITS6213,9,90,No,8,2
BITS6214,2,75,No,4,4
BITS6215,2,92,No,9,9
BITS6216,9,93,Yes,5,9
BITS6217,7,64,Yes,7,0
BITS6218,7,68,Yes,7,5
BITS6219,1,50,No,6,6
BITS6220,6,99,No,4,1
BITS6221,7,43,Yes,7,2
BITS6222,6,53,Yes,6,9
BITS6223,6,85,No,8,8
BITS6224,2,77,Yes,6,7
BITS6225,6,56,No,5,3
BITS6226,4,41,Yes,5,7
BITS6227,9,47,Yes,8,7
BITS6228,1,75,Yes,4,5
BITS6229,8,49,No,9,0
BITS6230,5,46,Yes,5,1
BITS6231,1,75,No,5,3
BITS6232,4,55,Yes,,3
BITS6233,1,53,Yes,6,1
BITS6234,6,55,No,6,8
BITS6235,2,64,No,7,1
BITS6236,5,80,Yes,8,5
BITS6237,7,43,No,4,4
BITS6238,2,68,Yes,6,3
BITS6239,6,95,No,4,5
BITS6240,6,45,No,6,3
BITS6241,5,40,Yes,5,8
BITS6242,5,78,Yes,4,9
BITS6243,3,40,No,7,6
BITS6244,2,90,No,6,2
BITS6245,7,79,Yes,9,9
BITS6246,1,96,No,8,3
BITS6247,6,42,No,5,0
BITS6248,6,40,No,6,5
BITS6249,3,40,No,4,1
BITS6250,2,78,Yes,6,3
BITS6251,2,60,Yes,5,4
BITS6252,9,84,No,8,7
BITS6253,5,69,No,,2
BITS6254,7,71,Yes,8,5
BITS6255,5,72,No,9,0
BITS6256,7,87,No,5,8
BITS6257,4,61,No,9,0
BITS6258,8,69,No,9,1
BITS6259,7,93,No,6,0
BITS6260,5,85,Yes,5,7
BITS6261,6,43,No,5,3
BITS6262,5,62,No,6,1
BITS6263,7,94,No,7,6
BITS6264,2,83,Yes,9,7
BITS6265,5,64,No,8,8
BITS6266,3,51,No,4,4
BITS6267,9,56,Yes,9,2
BITS6268,6,92,Yes,4,0
BITS6269,3,54,Yes,6,7
BITS6270,7,49,Yes,4,5
BITS6271,4,74,No,7,4
BITS6272,3,94,No,5,6
BITS6273,8,91,No,8,4
BITS6274,4,91,Yes,4,3
BITS6275,1,68,No,4,4
BITS6276,6,51,Yes,6,6
BITS6277,1,40,Yes,6,5
BITS6278,5,40,No,5,9
BITS6279,7,49,Yes,8,9
BITS6280,6,57,Yes,4,8
BITS6281,2,86,No,5,9
BITS6282,4,41,No,8,1
BITS6283,2,88,Yes,5,6
BITS6284,1,47,No,4,0
BITS6285,3,61,No,6,7
BITS6286,3,61,Yes,6,3
BITS6287,7,65,Yes,6,7
BITS6288,1,65,No,7,7
BITS6289,9,48,No,5,3
BITS6290,6,60,Yes,4,3
BITS6291,4,70,No,5,4
BITS6292,3,91,Yes,6,6
BITS6293,3,82,Yes,9,5
BITS6294,2,45,No,9,0
BITS6295,2,95,No,5,5
BITS6296,5,53,No,8,2
BITS6297,9,72,No,9,8
BITS6298,2,46,No,9,2
BITS6299,2,63,Yes,5,8
BITS6300,6,48,No,7,4
BITS6301,2,50,Yes,7,9
BITS6302,4,95,No,6,7
BITS6303,6,62,Yes,4,8
BITS6304,5,87,No,8,8
BITS6305,1,90,No,4,6
BITS6306,6,41,Yes,4,9
BITS6307,1,54,No,8,0
BITS6308,3,74,No,7,7
BITS6309,5,75,Yes,9,6
BITS6310,5,91,Yes,6,3
BITS6311,6,93,Yes,5,5
BITS6312,8,67,No,7,9
BITS6313,5,78,Yes,6,1
BITS6314,1,83,Yes,9,3
BITS6315,5,43,No,7,7
BITS6316,3,49,No,8,3
BITS6317,4,45,No,4,9
BITS6318,8,96,No,8,3
BITS6319,7,69,No,9,3
BITS6320,5,93,No,5,9
BITS6321,2,85,Yes,8,8
BITS6322,6,74,Yes,9,1
BITS6323,6,88,No,4,6
BITS6324,6,82,Yes,7,2
BITS6325,9,49,Yes,6,3
BITS6326,8,97,Yes,9,0
BITS6327,8,92,Yes,9,2
BITS6328,1,71,No,5,1
BITS6329,5,81,No,7,9
BITS6330,7,81,Yes,9,6
BITS6331,6,42,No,9,5
BITS6332,5,95,Yes,6,0
BITS6333,8,65,Yes,4,7
BITS6334,3,54,No,8,8
BITS6335,6,56,Yes,7,0
BITS6336,5,66,No,6,4
BITS6337,8,57,No,6,6
BITS6338,4,90,No,8,1
BITS6339,8,58,No,7,5
BITS6340,2,51,No,7,7
BITS6341,9,,No,4,7
BITS6342,9,44,No,7,9
BITS6343,6,63,No,9,9
BITS6344,4,66,No,8,7
BITS6345,4,87,Yes,7,5
BITS6346,6,69,No,4,5
BITS6347,5,54,Yes,6,2
BITS6348,6,86,No,9,1
BITS6349,7,98,Yes,7,4
BITS6350,7,77,No,8,8
BITS6351,9,83,No,7,3
BITS6352,8,73,No,5,4
BITS6353,6,66,Yes,4,5
BITS6354,6,59,Yes,6,5
BITS6355,5,80,No,5,3
BITS6356,1,71,Yes,8,3
BITS6357,9,43,No,7,7
BITS6358,9,44,Yes,4,4
BITS6359,9,92,Yes,9,4
BITS6360,8,97,Yes,7,8
BITS6361,3,47,No,7,3
BITS6362,1,61,Yes,7,6
BITS6363,8,81,Yes,9,4
BITS6364,7,46,No,7,
BITS6365,5,61,No,4,7
BITS6366,7,85,Yes,9,7
BITS6367,4,69,Yes,9,9
BITS6368,9,76,No,5,9
BITS6369,2,55,No,8,2
BITS6370,9,54,No,9,8
BITS6371,9,44,No,5,7
BITS6372,5,42,No,4,2
BITS6373,1,62,Yes,8,9
BITS6374,7,49,No,9,0
BITS6375,4,44,No,6,4
BITS6376,9,62,Yes,5,3
BITS6377,6,54,No,4,7
BITS6378,3,57,No,4,5
BITS6379,6,64,No,4,9
BITS6380,6,47,Yes,8,4
BITS6381,5,70,No,7,8
BITS6382,2,60,No,6,5
BITS6383,2,41,No,8,2
BITS6384,7,61,No,8,5
BITS6385,2,47,Yes,9,3
BITS6386,6,62,Yes,5,4
BITS6387,5,71,No,6,5
BITS6388,4,47,No,4,8
BITS6389,7,43,No,8,2
BITS6390,8,69,No,6,0
BITS6391,4,58,No,5,1
BITS6392,1,62,No,7,7
BITS6393,1,57,No,6,3
BITS6394,1,92,Yes,4,6
BITS6395,1,68,No,8,1
BITS6396,5,62,Yes,7,9
BITS6397,4,72,Yes,5,7
BITS6398,9,91,No,4,9
BITS6399,3,86,Yes,7,8
BITS6400,7,57,Yes,9,6
BITS6401,8,93,Yes,9,9
BITS6402,6,83,No,5,0
BITS6403,1,72,Yes,4,1
BITS6404,8,46,Yes,8,8
BITS6405,3,90,No,5,9
BITS6406,8,67,No,7,6
BITS6407,4,40,Yes,4,2
BITS6408,8,95,No,9,4
BITS6409,1,78,No,9,0
BITS6410,3,73,Yes,6,9
BITS6411,6,78,Yes,4,2
BITS6412,9,58,Yes,7,3
BITS6413,2,70,No,7,3
BITS6414,1,52,Yes,6,6
BITS6415,3,96,Yes,7,4
BITS6416,4,63,No,4,8
BITS6417,5,44,No,9,6
BITS6418,3,62,No,5,1
BITS6419,2,58,No,9,7
BITS6420,2,40,Yes,9,1
BITS6421,7,72,Yes,4,6
BITS6422,9,98,Yes,7,4
BITS6423,2,89,No,6,9
BITS6424,7,95,Yes,6,5
BITS6425,7,72,No,8,3
BITS6426,7,71,No,6,4
BITS6427,3,98,No,6,4
BITS6428,7,67,Yes,7,6
BITS6429,1,76,No,5,3
BITS6430,1,80,Yes,5,4
BITS6431,5,51,Yes,7,3
BITS6432,2,48,Yes,6,3
BITS6433,9,89,No,4,7
BITS6434,7,94,Yes,9,4
BITS6435,4,50,Yes,9,8
BITS6436,4,72,No,5,4
BITS6437,2,58,Yes,7,7
BITS6438,5,93,No,4,2
BITS6439,4,96,Yes,6,6
BITS6440,1,81,No,7,0
BITS6441,8,73,No,5,4
BITS6442,3,46,No,4,1
BITS6443,6,70,No,4,7
BITS6444,4,91,No,5,5
BITS6445,9,41,Yes,4,4
BITS6446,7,58,Yes,9,2
BITS6447,9,77,Yes,5,0
BITS6448,3,71,Yes,9,9
BITS6449,1,49,No,7,9
BITS6450,5,80,No,8,9
BITS6451,3,47,Yes,6,9
BITS6452,6,65,No,7,7
BITS6453,8,69,Yes,9,4
BITS6454,4,50,No,6,8
BITS6455,5,80,No,6,6
BITS6456,5,59,Yes,9,0
BITS6457,4,99,Yes,9,0
BITS6458,4,59,No,5,6
BITS6459,4,48,Yes,8,6
BITS6460,4,47,Yes,9,8
BITS6461,4,99,Yes,6,1
BITS6462,5,54,Yes,6,6
BITS6463,2,73,No,7,1
BITS6464,2,63,No,8,9
BITS6465,9,72,No,8,9
BITS6466,2,80,No,6,1
BITS6467,6,80,Yes,8,4
BITS6468,2,84,Yes,7,8
BITS6469,5,79,Yes,5,8
BITS6470,4,66,No,6,9
BITS6471,7,60,No,4,0
BITS6472,7,44,No,6,6
BITS6473,6,74,No,6,9
BITS6474,5,60,Yes,5,9
BITS6475,1,43,Yes,9,2
BITS6476,3,88,Yes,9,9
BITS6477,9,87,No,4,9
BITS6478,1,55,No,4,0
BITS6479,5,96,No,4,1
BITS6480,2,70,No,9,5
BITS6481,4,65,No,5,9
BITS6482,1,91,No,8,1
BITS6483,3,74,Yes,4,1
BITS6484,7,45,No,8,3
BITS6485,3,72,No,7,2
BITS6486,4,60,No,5,7
BITS6487,2,55,Yes,8,7
BITS6488,3,86,Yes,9,5
BITS6489,9,78,No,9,3
BITS6490,3,73,Yes,4,6
BITS6491,5,81,Yes,4,8
BITS6492,2,96,Yes,8,1
BITS6493,4,99,No,9,5
BITS6494,7,54,Yes,8,6
BITS6495,7,45,Yes,7,0
BITS6496,3,41,Yes,5,5
BITS6497,5,63,No,9,7
BITS6498,1,95,Yes,6,6
BITS6499,1,88,No,9,1
BITS6500,5,67,Yes,7,1
BITS6501,9,40,No,9,3
BITS6502,1,40,No,7,4
BITS6503,1,67,No,9,4
BITS6504,4,75,No,7,1
BITS6505,4,59,No,4,6
BITS6506,2,87,Yes,8,7
BITS6507,9,47,Yes,9,1
BITS6508,9,40,Yes,5,3
BITS6509,2,65,No,4,2
BITS6510,9,90,No,7,3
BITS6511,6,82,No,5,4
BITS6512,8,88,Yes,4,5
BITS6513,4,64,No,6,1
BITS6514,2,49,No,9,9
BITS6515,2,51,No,9,5
BITS6516,9,80,No,7,8
BITS6517,1,46,Yes,4,7
BITS6518,7,51,No,4,0
BITS6519,3,86,No,7,8
BITS6520,3,79,No,6,9
BITS6521,2,56,No,9,1
BITS6522,6,44,Yes,8,0
BITS6523,2,53,No,6,5
BITS6524,4,73,Yes,7,0
BITS6525,9,87,Yes,8,5
BITS6526,9,56,No,4,1
BITS6527,6,74,No,6,6
BITS6528,4,94,Yes,6,6
BITS6529,7,40,No,9,3
BITS6530,1,98,No,9,1
BITS6531,4,89,Yes,8,6
BITS6532,5,89,Yes,4,0
BITS6533,8,75,Yes,6,1
BITS6534,2,54,Yes,8,1
BITS6535,5,99,Yes,6,0
BITS6536,6,58,Yes,9,8
BITS6537,5,90,No,4,5
BITS6538,9,81,No,4,2
BITS6539,1,44,No,5,5
BITS6540,3,58,No,8,6
BITS6541,2,82,No,9,2
BITS6542,3,78,No,9,3
BITS6543,9,44,No,9,9
BITS6544,9,91,No,7,0
BITS6545,2,51,No,6,5
BITS6546,3,58,Yes,4,5
BITS6547,4,86,Yes,6,8
BITS6548,9,51,No,6,1
BITS6549,3,75,No,7,4
BITS6550,7,51,Yes,4,4
BITS6551,3,57,Yes,5,6
BITS6552,7,88,Yes,9,4
BITS6553,7,90,No,8,9
BITS6554,9,87,Yes,6,3
BITS6555,2,82,Yes,7,9
BITS6556,6,73,Yes,7,1
BITS6557,9,87,No,8,7
BITS6558,2,72,Yes,8,4
BITS6559,2,88,No,4,3
BITS6560,5,57,Yes,6,8
BITS6561,8,96,Yes,6,1
BITS6562,9,68,No,8,2
BITS6563,2,84,Yes,9,7
BITS6564,5,44,Yes,5,3
BITS6565,7,64,Yes,6,8
BITS6566,6,63,No,7,9
BITS6567,6,68,No,9,9
BITS6568,7,98,No,8,9
BITS6569,3,77,Yes,6,9
BITS6570,3,72,No,4,8
BITS6571,9,49,Yes,8,9
BITS6572,8,76,Yes,7,8
BITS6573,5,99,Yes,4,0
BITS6574,6,72,Yes,8,5
BITS6575,1,62,Yes,8,9
BITS6576,1,97,Yes,6,5
BITS6577,4,50,Yes,4,7
BITS6578,2,63,Yes,8,6
BITS6579,7,63,No,9,6
BITS6580,2,46,No,7,1
BITS6581,2,89,Yes,4,3
BITS6582,5,60,No,9,0
BITS6583,4,59,No,6,6
BITS6584,8,92,No,5,3
BITS6585,4,49,Yes,8,8
BITS6586,6,64,No,5,5
BITS6587,5,86,Yes,8,5
BITS6588,2,75,No,9,8
BITS6589,8,87,No,6,7
BITS6590,2,86,No,6,5
BITS6591,9,,Yes,6,5
BITS6592,9,83,Yes,6,5
BITS6593,3,79,Yes,4,3
BITS6594,4,79,Yes,4,4
BITS6595,8,89,Yes,8,2
BITS6596,9,45,Yes,4,8
BITS6597,3,76,Yes,8,1
BITS6598,5,41,Yes,4,6
BITS6599,8,51,Yes,4,0
BITS6600,3,97,No,4,9
BITS6601,7,43,No,7,6
BITS6602,8,62,Yes,6,1
BITS6603,3,52,No,7,4
BITS6604,2,56,No,4,0
BITS6605,7,70,Yes,4,4
BITS6606,9,55,Yes,7,3
BITS6607,1,80,No,9,0
BITS6608,3,65,Yes,8,0
BITS6609,5,67,No,6,6
BITS6610,3,40,Yes,8,2
BITS6611,1,86,No,9,9
BITS6612,7,51,Yes,6,8
BITS6613,7,76,No,5,8
BITS6614,8,94,No,6,9
BITS6615,5,95,No,8,8
BITS6616,5,89,No,6,0
BITS6617,5,59,Yes,5,3
BITS6618,1,41,No,5,0
BITS6619,5,75,Yes,4,0
BITS6620,6,54,No,5,8
BITS6621,1,77,Yes,7,4
BITS6622,7,61,No,8,0
BITS6623,1,83,Yes,7,2
BITS6624,2,89,No,9,6
BITS6625,2,71,No,7,1
BITS6626,5,98,Yes,8,3
BITS6627,7,59,No,9,1
BITS6628,1,75,No,7,8
BITS6629,1,72,No,7,8
BITS6630,1,54,No,9,6
BITS6631,6,89,Yes,7,
BITS6632,2,85,No,5,1
BITS6633,1,42,Yes,8,9
BITS6634,6,68,Yes,8,7
BITS6635,2,86,Yes,8,0
BITS6636,6,66,Yes,7,7
BITS6637,8,44,No,5,4
BITS6638,2,98,No,8,3
